user_id,target_pos,target_item,original_interactions,best_interactions,cfs,len_cfs
2533,1,1257,"[26, 33, 41, 76, 105, 177, 253, 401, 505, 584, 628, 669, 770, 1338, 1339, 1355, 1366, 1385, 1687, 1785]","[26, 33, 401, 505, 584, 628, 669, 1338, 1339, 1355, 1366, 1385, 1687, 1785]","[41, 76, 105, 177, 253, 770]",6
2533,3,1195,"[26, 33, 41, 76, 105, 177, 253, 401, 505, 584, 628, 669, 770, 1338, 1339, 1355, 1366, 1385, 1687, 1785]","[76, 105, 253, 401, 505, 584, 628, 669, 1338, 1339, 1355, 1366, 1385, 1687, 1785]","[26, 33, 41, 177, 770]",5
2533,5,522,"[26, 33, 41, 76, 105, 177, 253, 401, 505, 584, 628, 669, 770, 1338, 1339, 1355, 1366, 1385, 1687, 1785]","[26, 33, 41, 76, 105, 177, 401, 505, 584, 628, 669, 770, 1338, 1339, 1355, 1366, 1687, 1785]","[253, 1385]",2
2533,7,640,"[26, 33, 41, 76, 105, 177, 253, 401, 505, 584, 628, 669, 770, 1338, 1339, 1355, 1366, 1385, 1687, 1785]","[26, 33, 41, 76, 105, 177, 401, 505, 584, 628, 669, 1338, 1339, 1355, 1366, 1385, 1687, 1785]","[253, 770]",2
2537,1,168,"[34, 53, 55, 58, 65, 86, 112, 195, 256, 318, 375, 393, 501, 505, 589, 862, 918, 1116, 1233, 2215]","[34, 53, 55, 58, 65, 112, 256, 318, 375, 393, 589, 862, 918, 1116, 1233, 2215]","[86, 195, 501, 505]",4
2537,3,273,"[34, 53, 55, 58, 65, 86, 112, 195, 256, 318, 375, 393, 501, 505, 589, 862, 918, 1116, 1233, 2215]","[34, 53, 55, 58, 65, 86, 112, 195, 318, 375, 393, 501, 505, 589, 862, 918, 1116, 1233, 2215]",[256],1
2537,5,152,"[34, 53, 55, 58, 65, 86, 112, 195, 256, 318, 375, 393, 501, 505, 589, 862, 918, 1116, 1233, 2215]","[34, 53, 55, 58, 65, 86, 112, 195, 318, 375, 393, 501, 505, 589, 862, 918, 1116, 1233, 2215]",[256],1
2537,7,52,"[34, 53, 55, 58, 65, 86, 112, 195, 256, 318, 375, 393, 501, 505, 589, 862, 918, 1116, 1233, 2215]","[34, 53, 55, 58, 65, 86, 112, 195, 256, 318, 393, 501, 505, 589, 862, 918, 1116, 1233, 2215]",[375],1
2540,1,591,"[84, 360, 443, 485, 519, 538, 620, 730, 745, 812, 853, 867, 1189, 1226, 1690, 1784, 2675, 2772, 2844, 2854]","[360, 443, 519, 538, 730, 745, 812, 853, 867, 1226, 1690, 1784, 2675, 2772, 2844]","[84, 485, 620, 1189, 2854]",5
2540,3,164,"[84, 360, 443, 485, 519, 538, 620, 730, 745, 812, 853, 867, 1189, 1226, 1690, 1784, 2675, 2772, 2844, 2854]","[360, 443, 485, 519, 538, 730, 745, 812, 853, 867, 1189, 1226, 1690, 1784, 2675, 2772, 2844]","[84, 620, 2854]",3
2540,5,901,"[84, 360, 443, 485, 519, 538, 620, 730, 745, 812, 853, 867, 1189, 1226, 1690, 1784, 2675, 2772, 2844, 2854]","[360, 443, 485, 519, 620, 730, 745, 812, 867, 1189, 1226, 1690, 1784, 2675, 2772, 2844, 2854]","[84, 538, 853]",3
2540,7,138,"[84, 360, 443, 485, 519, 538, 620, 730, 745, 812, 853, 867, 1189, 1226, 1690, 1784, 2675, 2772, 2844, 2854]","[84, 360, 443, 485, 519, 538, 730, 745, 812, 853, 867, 1189, 1226, 1690, 1784, 2675, 2772, 2844, 2854]",[620],1
2541,1,1092,"[397, 438, 482, 568, 576, 641, 850, 882, 936, 1068, 1139, 1339, 1354, 1405, 1593, 1682, 2055, 2206, 2252, 2339]","[397, 438, 482, 568, 576, 641, 850, 882, 936, 1068, 1139, 1339, 1405, 1593, 1682, 2055, 2252]","[1354, 2206, 2339]",3
2541,3,1334,"[397, 438, 482, 568, 576, 641, 850, 882, 936, 1068, 1139, 1339, 1354, 1405, 1593, 1682, 2055, 2206, 2252, 2339]","[397, 438, 482, 568, 576, 641, 850, 936, 1068, 1139, 1339, 1354, 1593, 1682, 2055, 2206, 2252, 2339]","[882, 1405]",2
2541,5,1336,"[397, 438, 482, 568, 576, 641, 850, 882, 936, 1068, 1139, 1339, 1354, 1405, 1593, 1682, 2055, 2206, 2252, 2339]","[397, 438, 482, 568, 576, 641, 850, 936, 1068, 1139, 1339, 1354, 1405, 1593, 1682, 2055, 2206, 2252, 2339]",[882],1
2541,7,591,"[397, 438, 482, 568, 576, 641, 850, 882, 936, 1068, 1139, 1339, 1354, 1405, 1593, 1682, 2055, 2206, 2252, 2339]","[397, 438, 568, 576, 641, 850, 882, 936, 1068, 1139, 1339, 1354, 1405, 1593, 1682, 2055, 2206, 2252, 2339]",[482],1
2544,1,58,"[101, 113, 127, 140, 208, 223, 239, 284, 331, 386, 425, 469, 596, 644, 664, 714, 837, 1019, 1227, 1493]","[113, 127, 208, 223, 239, 284, 386, 425, 469, 596, 644, 664, 714, 837, 1019, 1227]","[101, 140, 331, 1493]",4
2544,3,278,"[101, 113, 127, 140, 208, 223, 239, 284, 331, 386, 425, 469, 596, 644, 664, 714, 837, 1019, 1227, 1493]","[113, 127, 140, 208, 223, 239, 284, 331, 386, 425, 469, 596, 714, 837, 1019, 1227, 1493]","[101, 644, 664]",3
2544,5,265,"[101, 113, 127, 140, 208, 223, 239, 284, 331, 386, 425, 469, 596, 644, 664, 714, 837, 1019, 1227, 1493]","[101, 113, 127, 140, 208, 223, 284, 386, 425, 469, 596, 644, 664, 714, 837, 1019, 1227, 1493]","[239, 331]",2
2544,7,149,"[101, 113, 127, 140, 208, 223, 239, 284, 331, 386, 425, 469, 596, 644, 664, 714, 837, 1019, 1227, 1493]","[101, 113, 140, 223, 239, 284, 331, 386, 425, 469, 596, 644, 664, 714, 837, 1019, 1227, 1493]","[127, 208]",2
2547,1,137,"[6, 102, 122, 135, 153, 168, 211, 630, 634, 666, 995, 1040, 1121, 1451, 1468, 1518, 1620, 2031, 2270, 3421]","[102, 122, 135, 153, 168, 630, 666, 995, 1040, 1121, 1451, 1468, 1518, 2270, 3421]","[6, 211, 634, 1620, 2031]",5
2547,3,48,"[6, 102, 122, 135, 153, 168, 211, 630, 634, 666, 995, 1040, 1121, 1451, 1468, 1518, 1620, 2031, 2270, 3421]","[6, 122, 135, 153, 211, 630, 634, 666, 995, 1040, 1121, 1451, 1468, 1518, 1620, 2031, 2270]","[102, 168, 3421]",3
2547,5,171,"[6, 102, 122, 135, 153, 168, 211, 630, 634, 666, 995, 1040, 1121, 1451, 1468, 1518, 1620, 2031, 2270, 3421]","[6, 102, 122, 153, 168, 211, 630, 634, 666, 995, 1040, 1121, 1451, 1468, 1518, 1620, 2031, 3421]","[135, 2270]",2
2547,7,961,"[6, 102, 122, 135, 153, 168, 211, 630, 634, 666, 995, 1040, 1121, 1451, 1468, 1518, 1620, 2031, 2270, 3421]","[6, 102, 135, 153, 168, 211, 630, 634, 666, 995, 1040, 1121, 1451, 1468, 1518, 1620, 2031, 2270, 3421]",[122],1
2550,1,727,"[3, 63, 105, 112, 175, 207, 213, 214, 245, 274, 415, 470, 624, 719, 835, 1159, 1796, 1825, 1845, 2044]","[63, 105, 112, 175, 207, 213, 214, 245, 274, 470, 624, 719, 835, 1159, 1796, 1825, 1845, 2044]","[3, 415]",2
2550,3,211,"[3, 63, 105, 112, 175, 207, 213, 214, 245, 274, 415, 470, 624, 719, 835, 1159, 1796, 1825, 1845, 2044]","[3, 105, 112, 175, 207, 245, 274, 415, 470, 624, 719, 835, 1159, 1796, 1825, 1845, 2044]","[63, 213, 214]",3
2550,5,634,"[3, 63, 105, 112, 175, 207, 213, 214, 245, 274, 415, 470, 624, 719, 835, 1159, 1796, 1825, 1845, 2044]","[3, 63, 105, 175, 213, 214, 245, 274, 415, 470, 624, 719, 835, 1159, 1796, 1825, 1845, 2044]","[112, 207]",2
2550,7,27,"[3, 63, 105, 112, 175, 207, 213, 214, 245, 274, 415, 470, 624, 719, 835, 1159, 1796, 1825, 1845, 2044]","[3, 105, 112, 175, 207, 213, 214, 245, 274, 415, 470, 624, 719, 835, 1159, 1796, 1825, 1845, 2044]",[63],1
2555,1,1298,"[3, 41, 85, 136, 204, 212, 219, 245, 284, 432, 439, 490, 566, 611, 643, 702, 1404, 1504, 1664, 2004]","[3, 41, 136, 204, 212, 219, 245, 284, 432, 439, 490, 566, 611, 1504, 1664, 2004]","[85, 643, 702, 1404]",4
2555,3,211,"[3, 41, 85, 136, 204, 212, 219, 245, 284, 432, 439, 490, 566, 611, 643, 702, 1404, 1504, 1664, 2004]","[3, 41, 85, 136, 204, 219, 245, 432, 439, 490, 566, 611, 643, 702, 1404, 1504, 1664, 2004]","[212, 284]",2
2555,5,634,"[3, 41, 85, 136, 204, 212, 219, 245, 284, 432, 439, 490, 566, 611, 643, 702, 1404, 1504, 1664, 2004]","[3, 41, 85, 136, 212, 219, 245, 284, 432, 439, 490, 566, 611, 643, 702, 1404, 1504, 1664, 2004]",[204],1
2555,7,767,"[3, 41, 85, 136, 204, 212, 219, 245, 284, 432, 439, 490, 566, 611, 643, 702, 1404, 1504, 1664, 2004]","[3, 41, 85, 136, 204, 212, 219, 245, 284, 439, 490, 566, 611, 643, 702, 1404, 1504, 1664, 2004]",[432],1
2559,1,323,"[91, 133, 190, 194, 241, 317, 336, 344, 377, 433, 529, 568, 746, 809, 815, 844, 1089, 1098, 1209, 2015]","[194, 241, 317, 336, 344, 529, 568, 746, 809, 815, 844, 1089, 1098]","[91, 133, 190, 377, 433, 1209, 2015]",7
2559,3,167,"[91, 133, 190, 194, 241, 317, 336, 344, 377, 433, 529, 568, 746, 809, 815, 844, 1089, 1098, 1209, 2015]","[91, 133, 190, 194, 241, 317, 336, 344, 377, 433, 529, 746, 809, 844, 1098, 1209, 2015]","[568, 815, 1089]",3
2559,5,75,"[91, 133, 190, 194, 241, 317, 336, 344, 377, 433, 529, 568, 746, 809, 815, 844, 1089, 1098, 1209, 2015]","[91, 133, 190, 241, 317, 336, 344, 377, 433, 529, 568, 746, 809, 815, 844, 1089, 1098, 1209, 2015]",[194],1
2559,7,1015,"[91, 133, 190, 194, 241, 317, 336, 344, 377, 433, 529, 568, 746, 809, 815, 844, 1089, 1098, 1209, 2015]","[91, 133, 190, 194, 241, 317, 336, 344, 433, 529, 568, 746, 809, 815, 844, 1089, 1098, 1209, 2015]",[377],1
2562,1,529,"[18, 23, 26, 61, 134, 156, 219, 244, 468, 625, 672, 749, 768, 784, 861, 937, 1048, 1059, 1076, 1724]","[26, 61, 134, 219, 244, 468, 625, 672, 768, 861, 937, 1048, 1059, 1076, 1724]","[18, 23, 156, 749, 784]",5
2562,3,433,"[18, 23, 26, 61, 134, 156, 219, 244, 468, 625, 672, 749, 768, 784, 861, 937, 1048, 1059, 1076, 1724]","[18, 26, 61, 134, 219, 244, 468, 625, 672, 749, 768, 784, 861, 937, 1048, 1059, 1076, 1724]","[23, 156]",2
2562,5,606,"[18, 23, 26, 61, 134, 156, 219, 244, 468, 625, 672, 749, 768, 784, 861, 937, 1048, 1059, 1076, 1724]","[18, 23, 26, 61, 219, 244, 468, 625, 672, 749, 768, 784, 861, 937, 1048, 1059, 1076, 1724]","[134, 156]",2
2562,7,190,"[18, 23, 26, 61, 134, 156, 219, 244, 468, 625, 672, 749, 768, 784, 861, 937, 1048, 1059, 1076, 1724]","[23, 26, 61, 134, 156, 219, 244, 468, 625, 672, 749, 768, 784, 861, 937, 1048, 1059, 1076, 1724]",[18],1
2564,1,149,"[49, 68, 87, 126, 127, 130, 383, 397, 407, 423, 535, 577, 770, 833, 891, 905, 1034, 1195, 2145, 2183]","[49, 68, 87, 130, 383, 397, 407, 423, 535, 577, 770, 833, 891, 905, 1034, 1195, 2145, 2183]","[126, 127]",2
2564,3,172,"[49, 68, 87, 126, 127, 130, 383, 397, 407, 423, 535, 577, 770, 833, 891, 905, 1034, 1195, 2145, 2183]","[87, 126, 127, 130, 383, 397, 407, 423, 535, 577, 770, 833, 891, 905, 1034, 1195, 2145, 2183]","[49, 68]",2
2564,5,515,"[49, 68, 87, 126, 127, 130, 383, 397, 407, 423, 535, 577, 770, 833, 891, 905, 1034, 1195, 2145, 2183]","[49, 68, 127, 130, 383, 397, 407, 423, 535, 577, 770, 833, 891, 905, 1034, 1195, 2145, 2183]","[87, 126]",2
2564,7,522,"[49, 68, 87, 126, 127, 130, 383, 397, 407, 423, 535, 577, 770, 833, 891, 905, 1034, 1195, 2145, 2183]","[49, 68, 87, 127, 130, 383, 397, 407, 423, 535, 577, 770, 833, 891, 905, 1034, 1195, 2145, 2183]",[126],1
2565,1,16,"[1, 21, 26, 135, 143, 244, 291, 407, 529, 671, 732, 808, 838, 849, 905, 1002, 1043, 1302, 1441, 2511]","[21, 26, 135, 244, 291, 407, 529, 671, 732, 808, 849, 905, 1002, 1043, 1302]","[1, 143, 838, 1441, 2511]",5
2565,3,23,"[1, 21, 26, 135, 143, 244, 291, 407, 529, 671, 732, 808, 838, 849, 905, 1002, 1043, 1302, 1441, 2511]","[21, 26, 143, 244, 291, 407, 529, 671, 732, 808, 838, 849, 905, 1043, 1302, 1441, 2511]","[1, 135, 1002]",3
2565,5,756,"[1, 21, 26, 135, 143, 244, 291, 407, 529, 671, 732, 808, 838, 849, 905, 1002, 1043, 1302, 1441, 2511]","[21, 26, 135, 244, 291, 407, 529, 671, 732, 808, 838, 849, 905, 1002, 1043, 1302, 1441, 2511]","[1, 143]",2
2565,7,27,"[1, 21, 26, 135, 143, 244, 291, 407, 529, 671, 732, 808, 838, 849, 905, 1002, 1043, 1302, 1441, 2511]","[21, 26, 135, 143, 244, 291, 407, 529, 671, 732, 808, 838, 849, 905, 1002, 1043, 1302, 1441, 2511]",[1],1
2566,1,98,"[38, 117, 140, 176, 201, 209, 339, 466, 532, 547, 597, 694, 742, 888, 1107, 1309, 1406, 1832, 2137, 2168]","[38, 117, 140, 176, 201, 209, 339, 532, 547, 597, 694, 742, 1107, 1309, 1406, 1832, 2137]","[466, 888, 2168]",3
2566,3,756,"[38, 117, 140, 176, 201, 209, 339, 466, 532, 547, 597, 694, 742, 888, 1107, 1309, 1406, 1832, 2137, 2168]","[38, 117, 201, 209, 339, 466, 532, 547, 597, 694, 742, 888, 1107, 1309, 1406, 1832, 2137, 2168]","[140, 176]",2
2566,5,23,"[38, 117, 140, 176, 201, 209, 339, 466, 532, 547, 597, 694, 742, 888, 1107, 1309, 1406, 1832, 2137, 2168]","[38, 117, 140, 201, 209, 466, 532, 547, 597, 694, 742, 888, 1107, 1309, 1406, 1832, 2137, 2168]","[176, 339]",2
2566,7,211,"[38, 117, 140, 176, 201, 209, 339, 466, 532, 547, 597, 694, 742, 888, 1107, 1309, 1406, 1832, 2137, 2168]","[38, 117, 176, 201, 209, 339, 466, 532, 547, 597, 694, 742, 888, 1107, 1309, 1406, 1832, 2137, 2168]",[140],1
2567,1,1150,"[172, 239, 295, 354, 410, 453, 738, 749, 926, 990, 1006, 1212, 1242, 1257, 1271, 1346, 1408, 1584, 1639, 1840]","[172, 239, 354, 410, 453, 738, 926, 990, 1006, 1212, 1242, 1257, 1271, 1346, 1408, 1584, 1639, 1840]","[295, 749]",2
2567,3,539,"[172, 239, 295, 354, 410, 453, 738, 749, 926, 990, 1006, 1212, 1242, 1257, 1271, 1346, 1408, 1584, 1639, 1840]","[172, 295, 354, 410, 453, 738, 749, 926, 990, 1006, 1212, 1242, 1257, 1271, 1346, 1408, 1584, 1639, 1840]",[239],1
2567,5,190,"[172, 239, 295, 354, 410, 453, 738, 749, 926, 990, 1006, 1212, 1242, 1257, 1271, 1346, 1408, 1584, 1639, 1840]","[172, 239, 295, 354, 410, 453, 738, 749, 926, 990, 1006, 1212, 1242, 1271, 1346, 1408, 1584, 1639, 1840]",[1257],1
2567,7,278,"[172, 239, 295, 354, 410, 453, 738, 749, 926, 990, 1006, 1212, 1242, 1257, 1271, 1346, 1408, 1584, 1639, 1840]","[172, 239, 354, 410, 453, 738, 749, 926, 990, 1006, 1212, 1242, 1257, 1271, 1346, 1408, 1584, 1639, 1840]",[295],1
2572,1,168,"[40, 41, 54, 121, 177, 282, 337, 349, 356, 461, 601, 670, 715, 995, 1012, 1034, 1107, 1116, 1150, 1159]","[41, 121, 177, 337, 349, 461, 601, 670, 715, 995, 1012, 1034, 1107, 1116, 1150, 1159]","[40, 54, 282, 356]",4
2572,3,273,"[40, 41, 54, 121, 177, 282, 337, 349, 356, 461, 601, 670, 715, 995, 1012, 1034, 1107, 1116, 1150, 1159]","[41, 121, 177, 282, 337, 356, 461, 601, 670, 715, 995, 1012, 1034, 1107, 1116, 1150, 1159]","[40, 54, 349]",3
2572,5,117,"[40, 41, 54, 121, 177, 282, 337, 349, 356, 461, 601, 670, 715, 995, 1012, 1034, 1107, 1116, 1150, 1159]","[41, 121, 177, 282, 337, 349, 356, 461, 601, 670, 715, 995, 1012, 1034, 1107, 1116, 1150, 1159]","[40, 54]",2
2572,7,281,"[40, 41, 54, 121, 177, 282, 337, 349, 356, 461, 601, 670, 715, 995, 1012, 1034, 1107, 1116, 1150, 1159]","[41, 54, 121, 177, 282, 337, 349, 356, 461, 601, 670, 715, 995, 1012, 1034, 1107, 1116, 1150, 1159]",[40],1
2573,1,125,"[24, 123, 133, 200, 211, 214, 218, 219, 256, 435, 547, 612, 697, 734, 767, 793, 909, 1076, 1467, 1469]","[123, 133, 200, 211, 214, 218, 219, 256, 734, 793, 909, 1076, 1469]","[24, 435, 547, 612, 697, 767, 1467]",7
2573,3,152,"[24, 123, 133, 200, 211, 214, 218, 219, 256, 435, 547, 612, 697, 734, 767, 793, 909, 1076, 1467, 1469]","[24, 200, 211, 214, 218, 219, 256, 435, 547, 612, 697, 734, 767, 793, 909, 1076, 1467, 1469]","[123, 133]",2
2573,5,217,"[24, 123, 133, 200, 211, 214, 218, 219, 256, 435, 547, 612, 697, 734, 767, 793, 909, 1076, 1467, 1469]","[24, 123, 133, 200, 211, 214, 218, 219, 256, 435, 547, 612, 697, 734, 767, 793, 909, 1076, 1467]",[1469],1
2573,7,23,"[24, 123, 133, 200, 211, 214, 218, 219, 256, 435, 547, 612, 697, 734, 767, 793, 909, 1076, 1467, 1469]","[24, 123, 133, 211, 214, 218, 219, 256, 435, 547, 612, 697, 734, 793, 909, 1076, 1467, 1469]","[200, 767]",2
2575,1,644,"[80, 93, 138, 206, 215, 218, 223, 245, 301, 513, 606, 667, 712, 715, 749, 855, 1042, 1210, 1482, 1743]","[80, 138, 206, 218, 223, 245, 301, 513, 606, 667, 749, 855, 1210, 1482, 1743]","[93, 215, 712, 715, 1042]",5
2575,3,120,"[80, 93, 138, 206, 215, 218, 223, 245, 301, 513, 606, 667, 712, 715, 749, 855, 1042, 1210, 1482, 1743]","[93, 215, 218, 223, 245, 301, 667, 712, 715, 749, 855, 1042, 1210, 1482, 1743]","[80, 138, 206, 513, 606]",5
2575,5,433,"[80, 93, 138, 206, 215, 218, 223, 245, 301, 513, 606, 667, 712, 715, 749, 855, 1042, 1210, 1482, 1743]","[93, 206, 215, 218, 245, 301, 513, 606, 667, 712, 715, 749, 855, 1042, 1210, 1482, 1743]","[80, 138, 223]",3
2575,7,1019,"[80, 93, 138, 206, 215, 218, 223, 245, 301, 513, 606, 667, 712, 715, 749, 855, 1042, 1210, 1482, 1743]","[80, 93, 138, 215, 218, 223, 245, 301, 513, 606, 712, 715, 749, 855, 1042, 1210, 1482, 1743]","[206, 667]",2
2576,1,161,"[59, 73, 93, 134, 147, 158, 192, 197, 328, 386, 434, 648, 784, 935, 971, 1058, 1076, 1079, 1720, 1727]","[59, 93, 147, 158, 192, 197, 386, 434, 648, 784, 935, 971, 1076, 1079]","[73, 134, 328, 1058, 1720, 1727]",6
2576,3,1102,"[59, 73, 93, 134, 147, 158, 192, 197, 328, 386, 434, 648, 784, 935, 971, 1058, 1076, 1079, 1720, 1727]","[59, 73, 134, 147, 158, 192, 197, 328, 386, 434, 648, 784, 971, 1058, 1076, 1079, 1720, 1727]","[93, 935]",2
2576,5,120,"[59, 73, 93, 134, 147, 158, 192, 197, 328, 386, 434, 648, 784, 935, 971, 1058, 1076, 1079, 1720, 1727]","[59, 73, 134, 147, 158, 192, 197, 328, 434, 648, 784, 935, 971, 1058, 1076, 1079, 1720, 1727]","[93, 386]",2
2576,7,645,"[59, 73, 93, 134, 147, 158, 192, 197, 328, 386, 434, 648, 784, 935, 971, 1058, 1076, 1079, 1720, 1727]","[59, 73, 93, 134, 147, 158, 192, 328, 386, 434, 648, 784, 935, 971, 1058, 1076, 1079, 1720, 1727]",[197],1
2581,1,432,"[202, 214, 217, 387, 460, 581, 610, 869, 882, 911, 995, 1180, 1296, 1473, 1578, 1584, 1825, 1922, 2072, 2449]","[202, 217, 387, 460, 581, 610, 882, 911, 995, 1473, 1578, 1825, 1922, 2072, 2449]","[214, 869, 1180, 1296, 1584]",5
2581,3,1116,"[202, 214, 217, 387, 460, 581, 610, 869, 882, 911, 995, 1180, 1296, 1473, 1578, 1584, 1825, 1922, 2072, 2449]","[202, 214, 217, 387, 460, 581, 610, 869, 911, 995, 1180, 1296, 1473, 1578, 1584, 1825, 1922, 2072, 2449]",[882],1
2581,5,612,"[202, 214, 217, 387, 460, 581, 610, 869, 882, 911, 995, 1180, 1296, 1473, 1578, 1584, 1825, 1922, 2072, 2449]","[202, 214, 217, 387, 460, 610, 869, 882, 911, 995, 1180, 1296, 1473, 1578, 1584, 1825, 1922, 2072, 2449]",[581],1
2581,7,670,"[202, 214, 217, 387, 460, 581, 610, 869, 882, 911, 995, 1180, 1296, 1473, 1578, 1584, 1825, 1922, 2072, 2449]","[202, 214, 217, 387, 460, 581, 610, 869, 911, 995, 1180, 1296, 1473, 1578, 1584, 1825, 1922, 2072, 2449]",[882],1
2583,1,209,"[40, 47, 151, 216, 245, 394, 581, 609, 613, 633, 867, 917, 1235, 1564, 1611, 1854, 2095, 2321, 2343, 2746]","[40, 47, 151, 245, 581, 609, 613, 633, 867, 917, 1235, 1564, 1611, 1854, 2095, 2321, 2343, 2746]","[216, 394]",2
2583,3,172,"[40, 47, 151, 216, 245, 394, 581, 609, 613, 633, 867, 917, 1235, 1564, 1611, 1854, 2095, 2321, 2343, 2746]","[216, 245, 394, 581, 609, 613, 633, 867, 917, 1235, 1564, 1611, 1854, 2095, 2321, 2343, 2746]","[40, 47, 151]",3
2583,5,742,"[40, 47, 151, 216, 245, 394, 581, 609, 613, 633, 867, 917, 1235, 1564, 1611, 1854, 2095, 2321, 2343, 2746]","[40, 151, 216, 245, 394, 609, 613, 633, 867, 917, 1235, 1564, 1611, 1854, 2095, 2321, 2343, 2746]","[47, 581]",2
2583,7,65,"[40, 47, 151, 216, 245, 394, 581, 609, 613, 633, 867, 917, 1235, 1564, 1611, 1854, 2095, 2321, 2343, 2746]","[40, 47, 216, 245, 394, 581, 609, 613, 633, 867, 917, 1235, 1564, 1611, 1854, 2095, 2321, 2343, 2746]",[151],1
2585,1,124,"[10, 49, 109, 149, 211, 313, 382, 445, 482, 522, 563, 586, 643, 670, 720, 840, 905, 1496, 1620, 1632]","[10, 49, 109, 211, 313, 382, 445, 482, 563, 586, 643, 670, 720, 840, 905, 1496, 1620, 1632]","[149, 522]",2
2585,3,27,"[10, 49, 109, 149, 211, 313, 382, 445, 482, 522, 563, 586, 643, 670, 720, 840, 905, 1496, 1620, 1632]","[10, 109, 149, 313, 382, 445, 482, 522, 563, 643, 670, 720, 840, 905, 1496, 1620, 1632]","[49, 211, 586]",3
2585,5,128,"[10, 49, 109, 149, 211, 313, 382, 445, 482, 522, 563, 586, 643, 670, 720, 840, 905, 1496, 1620, 1632]","[10, 109, 149, 211, 313, 382, 445, 482, 522, 563, 586, 643, 670, 720, 840, 905, 1496, 1620, 1632]",[49],1
2585,7,548,"[10, 49, 109, 149, 211, 313, 382, 445, 482, 522, 563, 586, 643, 670, 720, 840, 905, 1496, 1620, 1632]","[10, 49, 149, 211, 313, 382, 445, 482, 522, 563, 586, 643, 670, 720, 840, 905, 1496, 1620, 1632]",[109],1
2589,1,278,"[16, 76, 98, 183, 184, 193, 230, 243, 260, 266, 553, 991, 1006, 1043, 1211, 1249, 1406, 1591, 1745, 2000]","[16, 76, 183, 184, 193, 230, 243, 260, 266, 553, 1043, 1211, 1406, 1591, 1745, 2000]","[98, 991, 1006, 1249]",4
2589,3,218,"[16, 76, 98, 183, 184, 193, 230, 243, 260, 266, 553, 991, 1006, 1043, 1211, 1249, 1406, 1591, 1745, 2000]","[16, 76, 183, 184, 193, 230, 243, 266, 553, 991, 1006, 1043, 1211, 1249, 1406, 1591, 1745, 2000]","[98, 260]",2
2589,5,27,"[16, 76, 98, 183, 184, 193, 230, 243, 260, 266, 553, 991, 1006, 1043, 1211, 1249, 1406, 1591, 1745, 2000]","[76, 98, 183, 193, 230, 243, 260, 266, 553, 991, 1006, 1043, 1211, 1249, 1406, 1591, 1745, 2000]","[16, 184]",2
2589,7,58,"[16, 76, 98, 183, 184, 193, 230, 243, 260, 266, 553, 991, 1006, 1043, 1211, 1249, 1406, 1591, 1745, 2000]","[16, 76, 98, 183, 184, 193, 230, 243, 260, 266, 553, 991, 1006, 1043, 1211, 1249, 1591, 1745, 2000]",[1406],1
2590,1,518,"[8, 16, 52, 58, 93, 341, 445, 520, 688, 861, 866, 930, 1110, 1406, 1460, 1713, 1881, 2012, 2059, 2282]","[8, 52, 58, 93, 445, 688, 861, 866, 930, 1110, 1406, 1713, 2012, 2282]","[16, 341, 520, 1460, 1881, 2059]",6
2590,3,98,"[8, 16, 52, 58, 93, 341, 445, 520, 688, 861, 866, 930, 1110, 1406, 1460, 1713, 1881, 2012, 2059, 2282]","[8, 16, 58, 93, 341, 445, 520, 688, 861, 866, 930, 1110, 1406, 1460, 1713, 1881, 2012, 2059, 2282]",[52],1
2590,5,407,"[8, 16, 52, 58, 93, 341, 445, 520, 688, 861, 866, 930, 1110, 1406, 1460, 1713, 1881, 2012, 2059, 2282]","[8, 16, 52, 93, 341, 445, 688, 861, 866, 930, 1110, 1406, 1460, 1713, 1881, 2012, 2059, 2282]","[58, 520]",2
2590,7,85,"[8, 16, 52, 58, 93, 341, 445, 520, 688, 861, 866, 930, 1110, 1406, 1460, 1713, 1881, 2012, 2059, 2282]","[16, 52, 58, 93, 341, 445, 520, 688, 861, 866, 930, 1110, 1406, 1460, 1713, 1881, 2012, 2059, 2282]",[8],1
2592,1,1540,"[18, 38, 45, 125, 148, 613, 633, 634, 678, 782, 840, 917, 1071, 1176, 1383, 1576, 2343, 2368, 2746, 3012]","[18, 38, 45, 125, 148, 613, 633, 634, 782, 840, 917, 1071, 1176, 1383, 1576, 2343, 2746, 3012]","[678, 2368]",2
2592,3,727,"[18, 38, 45, 125, 148, 613, 633, 634, 678, 782, 840, 917, 1071, 1176, 1383, 1576, 2343, 2368, 2746, 3012]","[45, 125, 148, 613, 633, 634, 678, 782, 840, 917, 1071, 1176, 1383, 1576, 2343, 2368, 2746, 3012]","[18, 38]",2
2592,5,124,"[18, 38, 45, 125, 148, 613, 633, 634, 678, 782, 840, 917, 1071, 1176, 1383, 1576, 2343, 2368, 2746, 3012]","[18, 38, 45, 125, 148, 613, 633, 634, 782, 840, 1071, 1176, 1383, 1576, 2343, 2368, 2746, 3012]","[678, 917]",2
2592,7,662,"[18, 38, 45, 125, 148, 613, 633, 634, 678, 782, 840, 917, 1071, 1176, 1383, 1576, 2343, 2368, 2746, 3012]","[18, 38, 45, 125, 148, 613, 633, 634, 678, 782, 840, 917, 1071, 1383, 1576, 2343, 2368, 2746, 3012]",[1176],1
